LodgingRevenue,OtherRevenue,BookingsCheckedIn,PersonsNights,RoomNights,DaysSinceLastStay,req_room
160.0,86.0,1,2,1,562,1
560.7,77.0,1,14,7,568,0
212.56,53.5,1,2,2,563,0
249.6,14.5,1,4,2,563,1
204.0,36.0,1,2,2,563,0
342.0,42.0,1,6,3,564,1
210.0,28.0,1,4,2,563,1
474.0,62.0,1,8,4,565,1
552.0,204.0,1,8,4,565,1
495.0,76.5,1,9,3,564,1
438.4,56.0,1,8,4,565,1
324.0,172.5,1,6,3,564,0
438.4,56.0,1,8,4,565,1
158.0,17.5,1,2,1,562,1
2200.0,765.0,1,8,4,565,1
1320.0,54.0,1,8,4,565,1
382.5,44.5,1,6,3,564,1
342.0,42.0,1,6,3,564,0
528.0,92.0,1,8,4,565,0
382.5,42.0,1,6,3,564,1
156.18,28.0,1,4,2,563,1
2200.0,284.0,1,8,4,565,1
192.0,21.0,1,3,1,562,1
308.0,133.5,1,4,2,563,0
888.0,76.0,1,4,2,563,1
382.5,177.24,1,6,3,564,0
870.0,145.0,1,14,7,568,0
636.0,80.5,1,12,3,564,0
210.0,28.0,1,4,2,563,1
627.6,223.2,1,12,4,565,1
382.5,224.83,1,6,3,564,1
1350.0,584.49,1,6,3,564,1
1350.0,587.49,1,6,3,564,1
140.0,15.0,1,2,1,562,0
324.0,14.0,1,6,3,564,0
936.0,201.2,1,14,7,568,1
459.0,129.5,1,9,3,564,0
450.0,42.0,1,6,3,564,0
249.48,6.0,1,6,3,564,0
174.0,28.0,1,4,2,563,1
240.3,22.0,1,6,3,564,0
1417.5,171.0,1,9,3,564,1
2200.0,167.99,1,8,4,565,1
1417.5,204.0,1,9,3,564,1
342.0,42.0,1,6,3,564,0
342.0,51.5,1,6,3,564,0
333.0,24.0,1,3,3,564,0
342.0,42.0,1,6,3,564,0
140.0,32.0,1,2,1,562,0
240.3,6.0,1,6,3,564,1
132.0,35.0,1,2,1,562,0
277.0,22.0,1,4,1,562,0
280.0,22.0,1,4,2,563,1
188.5,39.0,1,3,1,562,0
473.4,139.6,2,6,3,561,1
160.0,18.0,1,1,1,562,1
329.18,88.0,1,8,4,565,1
158.0,41.0,1,2,1,562,0
916.4,298.1,1,16,8,569,1
734.0,64.0,2,6,3,561,1
1068.0,302.4,1,4,2,563,1
761.0,183.0,1,9,3,564,1
126.0,5.5,1,2,1,562,0
420.0,86.5,1,6,3,563,0
237.6,6.0,1,6,3,563,0
237.6,18.0,1,6,3,563,0
444.0,42.0,1,6,3,563,1
160.0,2.0,1,2,1,561,1
130.0,7.0,1,1,1,561,0
420.0,6.0,1,6,3,563,0
444.0,50.0,1,6,3,563,1
423.0,57.0,1,6,3,563,0
445.5,236.6,1,9,3,563,0
423.0,47.0,1,6,3,563,0
240.3,220.5,1,6,3,563,1
532.0,56.0,1,8,4,564,0
203.04,179.36,1,4,2,562,0
335.2,119.8,1,8,2,562,0
336.0,38.0,1,6,3,563,1
720.9,87.0,1,6,3,563,0
240.3,33.0,1,6,3,563,0
720.9,87.0,1,6,3,563,0
801.9,87.0,1,6,3,563,0
720.9,87.0,1,6,3,563,0
720.9,89.5,1,6,3,563,0
355.5,54.0,1,6,3,563,1
801.9,53.5,1,3,3,563,0
801.9,43.5,1,3,3,563,0
945.0,209.5,1,6,3,563,0
280.0,58.0,1,4,2,562,1
320.4,136.5,1,8,4,564,1
320.4,147.5,1,8,4,564,1
420.0,111.0,1,6,3,563,1
420.0,48.0,1,6,3,563,1
315.0,54.0,1,6,3,563,0
360.0,34.0,1,6,2,562,0
348.0,164.6,1,6,3,563,1
391.2,72.0,1,8,4,564,1
297.0,26.0,1,6,3,563,1
432.0,95.0,1,9,3,563,1
1575.0,84.0,1,4,4,564,1
444.0,60.5,1,6,3,563,1
525.0,28.0,1,4,4,564,1
140.0,108.0,1,2,1,561,1
429.0,83.5,1,9,3,563,0
149.0,94.0,1,3,1,561,1
843.0,103.0,1,14,7,567,0
1971.0,408.5,1,12,6,566,0
612.0,212.0,1,6,6,566,1
657.0,169.5,1,12,6,566,0
1971.0,339.5,1,12,6,566,0
1971.0,430.5,1,12,6,566,0
959.0,98.0,1,14,7,567,0
822.0,49.0,1,7,7,567,0
843.0,98.0,1,14,7,567,0
406.08,248.4,1,12,4,564,0
92.5,23.0,1,2,1,561,1
277.2,45.0,1,2,1,561,1
1971.0,306.5,1,12,6,566,0
570.0,157.0,1,10,5,565,1
592.0,230.0,1,8,4,564,1
120.0,16.0,2,4,2,560,0
560.0,128.0,1,8,4,564,0
1810.0,468.0,1,20,10,570,1
501.0,82.5,1,4,4,564,1
423.0,42.0,1,6,3,563,0
234.0,114.0,1,4,2,562,1
234.0,120.0,1,4,2,562,1
597.0,234.0,1,10,5,564,0
432.0,63.0,1,9,3,562,0
280.0,4.0,1,4,2,561,1
260.0,14.0,1,2,2,561,0
178.0,14.0,1,2,2,561,0
234.0,131.0,1,6,3,562,1
673.0,87.0,2,12,6,559,0
138.0,14.0,1,2,1,560,1
88.0,59.0,1,1,1,560,0
234.0,130.5,1,6,3,562,1
234.0,116.5,1,6,3,562,1
234.0,129.0,1,6,3,562,1
360.0,61.5,1,9,3,562,1
131.75,7.0,1,1,1,560,1
234.0,143.2,1,6,3,562,1
178.0,45.5,1,4,2,561,1
474.02,12.0,1,12,6,565,0
160.2,43.5,1,4,2,561,0
459.0,159.0,1,6,3,562,1
178.0,60.0,1,4,2,561,1
402.92,108.5,1,8,2,561,1
393.9,160.6,1,6,3,562,0
279.9,42.0,1,6,3,562,0
279.9,123.0,1,6,3,562,1
234.0,142.5,1,6,3,562,1
279.9,42.0,1,6,3,562,1
466.5,70.0,1,6,3,562,1
279.9,42.0,1,6,3,562,1
279.9,42.0,1,6,3,562,0
279.9,42.0,1,6,3,562,0
340.2,36.0,1,6,3,562,1
234.0,160.0,1,6,3,562,1
234.0,248.5,1,6,3,562,1
234.0,229.5,1,6,3,562,1
223.2,49.9,1,6,2,561,0
234.0,110.0,1,6,3,562,1
871.2,430.8,1,18,6,565,1
234.0,143.0,1,6,3,562,1
234.0,110.0,1,6,3,562,1
1368.0,536.8,1,18,9,568,1
234.0,185.0,1,6,3,562,1
234.0,128.0,1,6,3,562,1
348.0,56.0,1,8,4,563,0
234.0,132.5,1,6,3,562,1
297.0,26.0,1,6,3,562,0
184.0,26.5,1,1,1,560,1
474.0,128.0,1,8,4,563,0
234.0,302.0,1,6,3,562,1
853.6,714.4,1,14,7,566,1
289.68,15.0,1,8,4,563,1
128.0,12.0,1,2,1,560,0
1122.0,159.5,2,8,4,559,0
552.0,217.5,1,10,5,564,1
560.0,164.5,2,8,4,559,1
342.0,42.0,1,6,3,562,0
160.0,29.0,1,2,1,559,1
276.0,28.0,1,4,2,560,1
142.0,12.0,1,1,1,559,1
160.0,11.0,1,2,1,559,1
420.0,66.5,1,8,4,562,1
200.0,1.0,1,1,1,559,0
342.0,98.54,1,6,3,561,0
276.0,28.0,1,2,2,560,0
198.0,44.5,1,4,2,560,0
432.0,26.0,1,3,3,561,1
312.0,158.3,1,8,4,562,1
312.0,57.5,1,3,3,561,0
450.0,51.0,1,9,3,561,1
165.0,1.0,1,1,1,559,0
116.0,48.2,1,2,1,559,1
348.0,111.6,1,2,1,559,1
216.0,65.0,1,4,2,560,1
216.0,4.0,1,4,2,560,1
216.0,54.0,1,4,2,560,1
374.0,11.5,1,10,5,563,0
378.0,158.0,1,6,3,561,1
258.5,91.5,1,6,3,561,0
210.0,57.0,1,4,2,560,1
216.0,44.0,1,4,2,560,1
454.0,44.5,1,6,3,561,0
237.0,46.0,1,4,2,560,0
312.0,56.0,2,3,3,472,0
289.68,35.0,1,8,4,562,1
100.0,23.0,1,2,1,559,1
108.0,62.0,1,2,1,559,0
108.0,22.0,1,2,1,559,0
208.0,39.0,2,2,2,477,0
396.0,8.0,1,8,4,562,0
424.0,274.0,2,6,3,558,1
399.6,99.0,1,9,3,561,0
178.0,42.0,1,4,2,560,0
240.3,90.0,1,6,3,561,0
495.0,230.5,1,10,5,563,0
495.0,78.5,1,10,5,563,0
456.0,104.0,1,8,4,562,1
400.0,26.0,1,6,3,561,1
132.0,23.0,1,2,1,559,0
712.0,58.5,1,8,4,562,1
160.0,1.0,1,1,1,559,0
237.0,80.5,1,4,2,560,0
478.08,143.72,1,8,4,562,0
564.0,110.3,1,6,3,561,1
534.0,42.0,1,6,3,560,1
1422.0,126.0,1,6,3,560,1
315.6,48.8,1,8,4,561,1
592.0,75.0,1,8,4,561,1
696.0,72.0,1,16,4,561,1
1422.0,168.0,1,8,4,561,1
190.0,22.0,1,2,2,559,0
612.0,132.5,1,15,5,562,0
89.0,10.0,1,1,1,558,0
444.0,99.0,1,8,4,561,0
432.0,63.0,1,9,3,560,0
378.0,41.0,1,6,3,560,1
362.1,100.0,1,10,5,562,1
444.0,42.0,1,6,3,560,1
240.0,79.0,1,4,2,559,1
171.0,37.0,1,4,1,558,1
463.5,42.0,1,6,3,560,1
560.0,72.8,1,4,4,561,1
174.0,7.0,1,1,1,558,1
176.0,36.5,1,2,2,559,0
159.0,16.0,1,1,1,558,1
360.0,115.5,1,6,3,560,1
360.0,131.75,1,6,3,560,1
152.8,64.2,1,2,1,558,1
403.8,35.5,1,3,3,560,1
418.0,14.0,1,2,2,559,0
198.0,4.0,1,4,2,559,0
212.26,120.0,1,4,2,559,0
240.0,93.5,1,4,2,559,1
192.0,4.0,1,4,2,559,1
712.0,56.0,1,8,4,561,0
980.0,87.0,1,14,7,564,1
240.0,22.0,1,4,2,559,0
433.0,80.5,2,8,4,557,0
433.0,56.0,2,8,4,557,0
404.0,177.5,1,6,3,560,1
525.0,70.0,1,10,5,562,0
570.0,70.0,1,10,5,562,1
348.0,159.5,1,8,4,561,0
204.0,19.0,1,2,2,559,0
300.96,88.0,1,8,4,561,0
630.0,174.0,1,4,2,559,0
420.0,56.0,1,6,3,560,1
464.0,75.5,1,8,4,561,0
313.6,51.0,1,6,3,560,1
594.0,84.0,1,12,4,561,1
726.0,72.5,1,9,3,560,1
282.0,213.5,1,4,2,559,1
280.0,107.0,1,4,2,559,1
420.0,56.0,1,8,4,561,1
251.28,185.5,1,6,3,560,0
210.0,32.0,1,4,2,559,0
420.0,56.0,1,8,4,561,1
368.0,126.0,1,8,4,561,1
735.0,149.0,1,14,7,564,1
867.0,133.0,1,21,7,564,1
2160.0,162.0,1,14,7,564,1
150.0,14.0,1,2,1,558,0
105.0,114.0,1,3,1,558,1
276.0,28.0,1,4,2,559,1
309.0,25.0,1,3,1,558,1
621.0,95.5,1,9,3,560,1
128.0,105.0,1,1,1,558,1
477.0,33.5,1,3,3,560,1
128.0,33.0,1,1,1,558,1
210.0,73.0,1,4,2,559,0
552.0,373.84,1,8,4,561,1
872.0,86.0,1,16,4,561,0
210.0,7.2,1,1,1,558,0
315.0,42.0,1,6,3,559,0
616.8,105.0,1,15,5,561,1
76.23,2.0,1,2,1,557,0
188.0,23.0,1,2,2,558,0
652.0,56.0,1,12,4,560,0
856.0,28.0,1,4,4,560,1
355.5,67.5,1,6,3,559,1
1008.0,103.0,1,4,4,560,0
435.0,100.3,1,10,5,561,1
343.04,151.8,1,8,4,560,1
525.0,70.0,1,10,5,561,1
380.0,181.5,1,6,3,559,1
474.0,42.0,1,6,3,559,1
348.0,156.6,1,6,3,559,0
89.0,9.5,1,1,1,557,0
288.0,14.0,1,2,2,558,1
864.0,207.0,1,2,2,558,1
220.0,42.0,1,4,2,558,1
552.0,56.0,1,8,4,560,0
400.5,55.0,1,10,5,561,1
1260.0,145.0,1,3,3,559,1
373.5,21.0,1,3,3,559,0
328.0,14.0,1,2,2,558,1
592.0,56.0,1,8,4,560,1
475.2,12.0,1,12,6,562,0
445.5,63.0,1,9,3,559,1
300.0,38.5,1,3,3,559,0
456.0,56.0,1,8,4,560,0
564.0,173.5,1,8,4,560,1
444.0,93.5,1,4,4,560,1
498.0,51.0,1,4,4,560,0
497.2,172.3,1,8,4,560,0
326.4,84.5,1,8,4,560,0
404.0,42.0,1,6,3,559,1
356.0,50.0,1,6,3,559,1
468.8,56.0,1,8,4,560,1
160.0,114.5,1,2,1,557,0
564.0,135.0,1,8,4,560,1
496.8,103.8,1,12,6,562,0
441.6,56.0,1,8,4,560,0
396.0,45.5,1,8,4,560,0
89.0,7.0,1,1,1,557,0
402.0,111.0,1,3,3,559,1
409.5,45.75,1,6,3,559,1
684.0,84.0,1,12,6,562,0
380.0,183.5,1,6,3,559,1
337.0,92.0,1,8,4,560,1
630.0,10.0,1,10,5,561,0
630.0,10.0,1,10,5,561,0
735.0,100.0,1,15,5,561,0
128.0,2.0,1,2,1,557,1
337.0,66.5,1,8,4,560,1
1494.0,86.5,1,4,4,560,0
424.0,70.0,1,6,3,559,1
361.0,28.0,1,4,4,560,1
154.2,33.0,1,4,2,558,0
520.0,8.0,1,8,4,560,1
474.0,42.0,1,6,3,559,1
684.0,84.0,1,12,4,560,1
516.6,10.0,1,10,5,561,0
592.8,237.5,1,10,5,561,1
552.0,61.0,1,8,4,560,0
444.0,154.0,1,4,4,560,1
160.0,1.0,1,1,1,557,1
507.2,188.3,1,8,4,560,1
456.0,28.0,1,3,3,559,1
849.0,182.1,1,6,3,559,0
768.0,94.5,1,8,4,560,1
448.0,48.0,1,6,3,559,0
660.0,112.0,1,10,5,560,0
297.0,6.0,1,6,3,558,1
356.0,39.0,2,4,4,238,0
680.0,5.0,1,5,5,560,0
495.0,51.0,1,9,3,558,1
635.04,274.26,1,14,7,562,0
692.0,177.0,1,8,4,559,1
342.0,101.5,1,6,3,558,0
297.0,335.5,1,6,3,558,0
777.0,274.2,1,12,6,561,1
348.0,80.0,1,8,4,559,0
586.8,139.5,1,12,6,561,1
276.0,142.0,1,4,2,557,0
140.0,12.0,1,2,1,556,0
1255.0,216.5,1,21,7,562,0
240.3,33.0,1,6,3,558,0
365.0,68.0,1,6,3,558,1
583.2,84.0,1,12,4,559,0
152.46,55.0,1,4,2,557,1
334.8,63.0,1,9,3,558,0
348.0,98.0,1,8,2,557,1
1728.0,84.0,1,4,4,559,1
592.0,56.0,1,8,4,559,1
396.0,124.0,1,8,4,559,1
360.0,69.0,1,6,3,558,1
420.0,65.0,1,6,3,558,1
1001.0,462.9,1,14,7,562,0
416.0,473.15,1,4,2,557,0
555.0,57.5,1,9,3,558,1
609.0,118.0,1,14,7,562,0
624.0,98.0,1,6,6,561,1
178.0,4.0,1,4,2,557,0
572.0,174.3,1,8,4,559,1
315.0,49.0,1,6,3,558,0
700.0,47.0,1,10,5,560,1
693.0,42.0,1,14,7,562,1
228.0,53.0,1,4,2,557,1
684.0,235.5,1,12,6,561,0
447.0,51.0,1,9,3,558,1
151.68,28.0,1,4,2,557,0
584.0,100.0,1,6,3,558,1
89.0,29.75,1,1,1,556,0
1666.0,143.0,1,14,7,562,0
591.6,70.99,1,4,2,557,1
318.0,23.15,1,2,2,557,0
297.0,6.0,1,6,3,557,1
324.0,47.0,1,6,3,557,0
297.0,175.0,1,6,3,557,1
891.0,58.0,1,6,3,557,1
252.6,186.0,1,9,3,557,1
560.88,329.5,1,12,6,560,0
516.0,142.0,1,12,4,558,1
260.0,4.0,1,4,2,556,1
780.0,292.5,1,4,2,556,1
522.0,89.0,1,12,6,560,0
171.0,21.0,1,3,1,555,0
648.0,200.0,1,12,6,560,0
160.0,22.0,1,2,1,555,1
400.0,6.0,1,6,3,557,0
342.0,105.25,1,6,3,557,0
160.2,30.0,1,4,2,556,1
160.2,30.0,1,4,2,556,1
160.2,44.48,1,4,2,556,1
360.0,86.0,1,6,3,557,0
192.0,18.99,1,4,2,556,1
437.75,114.0,1,5,5,559,1
160.0,43.5,1,2,1,555,0
360.0,66.0,1,6,3,557,0
400.0,6.0,1,6,3,557,1
98.0,58.0,1,2,1,555,1
98.0,63.0,1,2,1,555,0
98.0,58.0,1,2,1,555,1
98.0,58.0,1,2,1,555,0
98.0,58.0,1,2,1,555,1
342.0,42.0,1,6,3,557,0
812.0,350.4,1,14,7,561,0
342.0,72.0,1,6,3,557,0
98.0,58.0,1,2,1,555,0
210.0,49.5,1,4,2,556,1
506.94,36.5,1,14,7,561,0
98.0,58.0,1,2,1,555,1
260.0,10.5,1,4,2,556,1
945.0,126.0,1,6,3,557,1
315.0,42.0,1,6,3,557,1
945.0,126.0,1,6,3,557,1
160.2,33.0,1,4,2,556,1
355.5,50.5,1,6,3,557,0
315.0,45.0,1,6,3,557,1
288.0,97.0,1,6,3,557,1
120.0,18.0,1,3,1,555,0
495.0,78.5,1,5,5,559,1
432.0,69.0,1,9,3,557,0
606.0,72.0,1,12,3,557,0
542.7,84.0,1,12,4,558,1
515.0,35.0,1,5,5,559,1
592.5,70.0,1,10,5,559,1
220.77,42.0,1,6,3,557,1
456.0,82.0,1,8,4,558,0
260.0,62.0,1,4,2,556,1
364.0,390.9,1,6,2,556,1
256.0,4.0,1,4,2,556,1
320.0,59.0,1,4,2,556,1
393.9,177.1,1,6,3,557,1
393.9,184.6,1,6,3,557,1
632.0,158.0,1,10,5,559,1
297.0,19.0,1,6,3,557,0
160.0,11.99,1,2,1,555,1
342.0,47.5,1,6,3,557,1
159.0,60.5,1,1,1,555,0
632.0,56.0,1,8,4,558,1
928.0,202.5,1,16,4,558,1
210.0,47.5,1,4,2,556,0
222.0,14.0,1,2,2,556,0
210.0,61.5,1,4,2,556,0
210.0,30.5,1,4,2,556,0
420.0,56.0,1,8,4,558,1
836.0,112.0,1,16,4,558,1
216.0,44.0,1,4,2,556,0
684.0,125.0,1,12,6,560,1
328.5,352.5,1,6,3,557,0
328.5,122.5,1,6,3,557,0
297.0,46.0,1,6,3,557,1
393.9,167.6,1,6,3,557,0
216.0,22.0,1,4,2,556,0
480.0,46.0,1,3,3,557,1
462.0,9.0,1,9,3,557,0
160.2,30.0,1,4,2,556,1
393.9,222.6,1,6,3,557,1
296.01,6.0,1,6,2,556,0
1620.0,79.5,1,8,4,558,1
540.0,284.0,1,8,4,558,1
388.8,217.5,1,8,4,558,1
320.0,46.0,1,4,2,556,1
632.0,158.0,1,10,5,559,1
790.0,107.5,1,10,5,559,1
416.0,86.5,1,8,2,556,0
805.6,63.2,1,16,8,562,1
813.6,204.6,1,4,2,556,0
120.0,5.0,1,1,1,554,1
120.0,2.0,1,2,1,554,1
120.0,1.0,1,1,1,554,0
404.0,130.0,1,8,2,555,0
120.0,2.0,1,2,1,554,1
380.0,72.0,1,6,3,556,1
320.0,2.0,1,2,2,555,0
740.0,103.5,1,12,4,557,1
608.0,47.59,1,6,6,559,1
432.0,63.0,1,9,3,556,0
1101.54,68.0,1,7,7,560,1
120.0,22.0,1,2,1,554,1
120.0,22.0,1,2,1,554,1
480.0,68.0,1,12,4,557,0
1440.0,204.0,1,12,4,557,0
1782.0,252.0,1,12,4,557,0
404.0,80.5,1,6,2,555,1
512.0,91.0,1,8,4,557,0
381.2,115.0,1,10,5,558,1
240.3,143.5,1,6,3,556,1
240.3,33.0,1,6,3,556,0
381.2,30.0,1,10,5,558,1
706.4,98.0,1,14,7,560,1
240.0,74.5,1,4,2,555,1
381.2,90.0,1,10,5,558,0
1385.0,160.7,1,20,5,558,0
185.0,196.0,1,3,1,554,1
267.0,42.45,1,3,3,556,0
551.05,105.0,1,15,5,558,1
908.0,109.5,1,12,6,559,1
1026.0,126.0,1,6,3,556,0
342.0,42.0,1,6,3,556,0
515.13,141.5,1,14,7,560,1
2488.5,296.5,1,14,7,560,1
829.5,98.0,1,14,7,560,1
564.0,82.5,1,8,4,557,0
120.0,32.0,1,4,2,555,0
312.36,147.5,1,8,4,557,1
184.0,7.0,1,1,1,554,1
276.0,28.0,1,4,2,555,1
556.0,306.0,1,1,1,554,1
212.0,137.6,1,4,1,553,0
674.1,98.5,1,12,6,553,0
348.0,80.0,1,8,4,556,1
324.0,6.0,1,6,3,555,0
282.0,163.5,1,4,2,554,0
140.8,449.5,1,4,2,554,1
348.0,80.0,1,8,4,556,1
139.0,214.0,1,2,2,554,1
348.0,83.0,1,8,4,556,1
324.0,40.0,1,4,4,556,1
348.0,80.0,1,8,4,556,1
348.0,84.0,1,8,4,556,1
140.8,476.0,1,4,2,554,1
348.0,80.0,1,8,4,556,1
348.0,80.0,1,8,4,556,1
348.0,80.0,1,8,4,556,1
348.0,80.0,1,8,4,556,1
396.0,8.0,1,8,4,554,0
140.8,428.0,1,4,2,554,1
348.0,84.5,1,8,4,556,1
324.0,52.0,1,4,4,556,0
163.0,14.0,1,2,1,553,0
140.8,447.5,1,4,2,554,1
140.8,451.5,1,4,2,554,1
140.8,428.0,1,4,2,554,1
140.8,428.0,1,4,2,554,1
140.8,428.0,1,4,2,554,1
140.8,428.0,1,4,2,554,1
140.8,428.0,1,4,2,554,1
139.0,217.0,1,2,2,554,1
140.8,464.5,1,4,2,554,1
324.0,40.0,1,4,4,556,0
140.8,428.0,1,4,2,554,1
140.8,428.0,1,4,2,554,1
218.0,56.0,1,2,2,554,0
140.8,428.0,1,4,2,554,1
140.8,428.0,1,4,2,554,1
140.8,428.0,1,4,2,554,1
1066.5,126.0,1,6,3,555,1
355.5,94.0,1,6,3,555,1
352.64,53.0,1,9,3,555,1
1336.5,189.0,1,9,3,555,1
140.8,443.0,1,4,2,554,1
140.8,454.5,1,4,2,554,1
140.8,436.5,1,4,2,554,1
140.8,428.0,1,4,2,554,1
140.8,444.0,1,4,2,554,1
140.8,461.0,1,4,2,554,1
140.8,433.0,1,4,2,554,1
360.0,21.0,1,3,3,555,0
342.0,297.0,1,6,3,555,0
360.0,35.5,1,3,3,555,0
140.8,428.0,1,4,2,554,1
139.0,214.0,1,2,2,554,1
140.8,440.5,1,4,2,554,1
140.8,428.0,1,4,2,554,1
140.8,434.0,1,4,2,554,1
149.8,37.2,1,2,1,553,1
318.39,42.0,1,6,3,555,0
139.0,224.5,1,2,2,554,1
139.0,240.0,1,2,2,554,1
140.8,441.5,1,4,2,554,1
346.0,57.0,1,4,2,554,1
140.8,428.0,1,4,2,554,1
140.8,438.0,1,4,2,554,1
139.0,273.0,1,2,2,554,1
139.0,214.0,1,2,2,554,1
140.8,428.0,1,4,2,554,1
139.0,219.0,1,2,2,554,1
1422.0,183.0,1,8,4,556,1
1422.0,258.0,1,8,4,556,1
140.8,430.5,1,4,2,554,1
140.8,436.0,1,4,2,554,1
140.8,428.0,1,4,2,554,1
140.8,428.0,1,4,2,554,1
456.0,56.0,1,8,4,556,1
251.5,37.0,1,4,2,554,1
365.0,70.0,1,10,5,557,0
348.0,88.5,1,8,4,556,1
88.0,45.5,1,2,1,553,0
365.0,72.5,1,10,5,557,0
365.0,219.0,1,10,5,557,0
365.0,70.0,1,10,5,557,0
365.0,128.5,1,10,5,557,0
365.0,213.5,1,10,5,557,0
365.0,70.0,1,10,5,557,0
276.0,28.0,1,4,2,554,1
140.8,428.0,1,4,2,554,1
348.0,132.1,1,6,3,555,1
139.0,243.0,1,2,2,554,1
524.8,460.0,1,4,2,554,1
365.0,70.0,1,10,5,557,0
645.2,121.0,1,10,5,556,0
120.0,1.0,1,1,1,552,1
104.0,7.0,1,1,1,552,0
89.0,11.0,1,2,1,552,1
80.1,11.0,1,2,1,552,0
210.0,144.5,1,4,2,553,0
463.0,44.5,1,6,3,554,1
240.0,136.0,1,2,2,553,0
651.0,49.0,1,1,1,552,1
926.4,128.0,1,16,8,559,1
149.8,37.2,1,2,1,552,1
99.0,1.0,1,1,1,552,1
105.6,23.4,1,2,1,552,0
124.0,17.0,1,1,1,552,0
594.0,39.0,1,4,2,553,1
198.0,4.0,1,4,2,553,1
102.0,2.0,1,2,1,552,1
88.0,15.0,1,2,1,552,0
651.0,49.0,1,1,1,552,1
280.0,42.0,1,4,2,553,0
102.0,31.0,1,1,1,552,0
102.0,11.0,1,1,1,552,0
89.0,2.0,1,2,1,552,0
124.0,7.0,1,1,1,552,1
105.6,17.4,1,2,1,552,0
124.0,7.0,1,1,1,552,1
333.9,140.5,1,6,3,554,1
594.0,74.5,1,12,6,557,1
88.0,15.0,1,1,1,552,0
474.0,56.0,1,8,4,555,0
89.0,22.0,1,2,1,552,0
89.0,62.0,1,2,1,552,0
249.0,72.0,2,6,3,539,0
868.0,88.0,1,16,4,555,0
447.55,100.0,1,6,3,554,1
72.0,23.0,1,1,1,552,0
88.0,15.0,1,2,1,552,0
246.0,46.0,1,4,2,553,0
320.4,94.0,1,8,4,555,1
93.0,7.0,1,1,1,552,1
88.0,15.0,1,2,1,552,0
88.0,15.0,1,2,1,552,0
442.4,210.0,1,10,5,556,1
319.44,107.5,1,9,3,554,0
93.0,7.2,1,1,1,552,1
105.6,22.9,1,2,1,552,0
89.0,7.0,1,1,1,552,0
766.5,108.0,1,14,7,558,0
102.0,65.5,1,2,1,552,0
297.0,26.0,1,6,3,554,1
145.2,10.8,1,1,1,552,0
202.0,21.0,1,3,1,552,1
328.5,42.0,1,6,3,554,0
198.0,19.0,1,4,2,553,0
401.4,83.0,1,12,4,555,0
88.0,15.0,1,2,1,552,0
219.0,46.0,1,4,2,553,1
276.0,28.0,1,4,2,553,1
651.0,49.0,1,1,1,552,1
651.0,49.0,1,1,1,552,1
503.0,54.0,1,6,2,553,1
651.0,49.0,1,1,1,552,1
651.0,49.0,1,1,1,552,1
320.4,126.0,1,8,4,555,1
791.0,49.0,1,1,1,552,1
100.3,14.0,1,2,1,552,1
990.0,309.9,1,8,4,555,1
1980.0,135.5,1,8,4,555,1
240.0,11.0,1,2,1,551,1
104.2,7.0,1,1,1,551,1
576.0,84.0,1,12,6,556,0
315.0,42.0,1,6,3,553,1
110.0,1.0,1,1,1,551,0
240.0,4.0,1,4,2,552,1
480.0,12.0,1,4,2,552,1
264.0,45.0,1,6,3,553,0
264.0,54.0,1,6,3,553,0
459.0,63.0,1,9,3,553,0
266.0,29.0,1,3,3,553,0
114.0,7.0,1,1,1,551,0
316.8,52.2,1,6,3,553,0
316.8,52.2,1,6,3,553,0
102.0,17.5,1,1,1,551,0
297.0,122.5,1,6,3,553,1
174.0,7.0,1,1,1,551,0
423.0,99.0,1,6,3,553,1
1050.0,98.0,1,14,7,557,0
337.5,134.5,1,6,3,553,0
312.0,56.0,1,8,4,554,0
96.0,85.0,1,2,1,551,1
1002.0,103.0,1,24,6,556,0
209.0,38.0,1,4,2,552,1
209.0,42.0,1,4,2,552,0
130.0,7.0,1,1,1,551,1
315.0,42.0,1,6,3,553,1
396.0,42.0,1,6,3,553,0
260.0,12.0,1,2,2,552,0
175.0,23.0,1,1,1,551,1
396.0,73.5,1,8,4,554,1
150.0,10.0,1,1,1,551,0
174.0,37.0,1,4,2,552,0
306.0,124.0,1,4,2,552,1
130.8,7.0,1,1,1,551,1
210.0,49.5,1,4,2,552,0
176.0,30.0,1,4,2,552,0
105.0,14.0,1,2,1,551,0
102.0,7.0,1,1,1,551,0
542.48,155.0,1,12,4,554,1
136.0,2.0,1,2,1,551,0
525.0,62.0,1,9,3,553,0
808.0,87.0,1,12,6,556,1
192.0,106.0,1,4,2,552,0
1044.0,182.0,1,18,6,556,0
172.0,21.0,1,3,1,551,0
114.0,7.0,1,1,1,551,0
114.0,7.0,1,1,1,551,0
136.0,1.0,1,2,1,551,0
630.0,104.0,1,12,6,556,1
160.0,46.5,1,2,1,551,1
175.2,14.0,1,2,2,552,0
114.0,7.0,1,1,1,551,0
995.0,120.0,1,20,5,555,0
369.0,42.0,1,6,3,552,0
963.0,126.0,1,18,6,555,1
320.0,30.0,1,2,2,551,1
346.0,28.0,1,4,2,551,0
500.76,84.0,1,12,6,555,1
500.76,84.0,1,12,6,555,1
264.0,76.0,1,6,3,552,0
360.0,23.0,1,3,3,552,1
374.0,6.0,1,6,3,552,1
288.0,42.0,1,6,3,552,1
570.0,98.5,1,10,5,554,0
