LodgingRevenue,OtherRevenue,BookingsCheckedIn,PersonsNights,RoomNights,DaysSinceLastStay,req_room,Cluster
300.24,256.36,1,12,6,1097,0,Budget Guests
182.4,111.6,1,6,3,1094,0,Budget Guests
182.4,111.6,1,6,3,1094,1,Group Travelers
138.0,69.0,1,6,3,1094,0,Budget Guests
182.4,114.1,1,6,3,1094,0,Budget Guests
182.4,111.6,1,6,3,1094,0,Budget Guests
182.4,111.6,1,6,3,1094,1,Group Travelers
555.0,154.5,1,14,7,1098,0,Budget Guests
555.0,98.0,1,14,7,1098,0,Budget Guests
182.4,111.6,1,6,3,1094,0,Budget Guests
166.2,55.8,1,3,3,1094,0,Budget Guests
182.4,111.6,1,6,3,1094,0,Budget Guests
983.46,296.1,1,30,10,1101,0,Budget Guests
627.3,8.0,1,12,4,1095,1,Group Travelers
204.0,42.0,1,6,3,1094,0,Budget Guests
159.0,272.0,1,6,3,1094,0,Budget Guests
138.0,42.0,1,6,3,1094,0,Budget Guests
59.0,6.0,1,1,1,1092,0,Budget Guests
68.0,14.0,1,2,1,1092,0,Budget Guests
162.0,103.5,1,3,3,1094,0,Budget Guests
1086.0,162.0,11,22,18,189,1,Premium Guests
64.8,3.0,1,1,1,1091,0,Budget Guests
116.0,73.0,1,6,3,1093,0,Budget Guests
140.0,286.5,1,6,3,1093,1,Group Travelers
44.0,14.0,1,2,1,1091,0,Budget Guests
173.52,42.0,1,6,3,1093,0,Budget Guests
230.0,118.0,1,10,5,1095,0,Budget Guests
294.87,70.0,1,10,5,1095,0,Budget Guests
523.8,82.0,1,12,6,1096,1,Group Travelers
240.0,269.5,1,10,5,1095,0,Budget Guests
140.0,57.0,1,6,3,1093,1,Group Travelers
210.0,114.0,1,6,3,1093,0,Budget Guests
73.0,14.0,1,2,1,1091,0,Budget Guests
73.0,23.0,1,2,1,1091,0,Budget Guests
315.0,80.5,1,10,5,1094,0,Budget Guests
219.0,52.5,1,3,3,1092,0,Budget Guests
332.0,188.5,1,8,4,1093,0,Budget Guests
219.0,33.0,1,3,3,1092,0,Budget Guests
211.0,26.0,1,2,1,1090,0,Budget Guests
55.49,14.0,1,2,1,1090,0,Budget Guests
73.0,51.1,1,2,1,1090,0,Budget Guests
290.0,102.0,1,14,7,1095,0,Budget Guests
168.0,17.0,1,2,2,1090,0,Budget Guests
386.0,30.5,2,4,4,587,0,Budget Guests
124.0,46.0,1,8,4,1092,0,Budget Guests
224.0,56.0,1,8,4,1092,0,Budget Guests
75.0,2.0,1,2,1,1089,1,Group Travelers
138.0,75.0,1,6,3,1091,0,Budget Guests
64.32,79.0,1,2,1,1089,0,Budget Guests
78.0,14.0,1,2,2,1090,0,Budget Guests
39.0,7.0,1,1,1,1089,0,Budget Guests
75.0,12.5,1,2,1,1089,0,Budget Guests
116.0,32.5,1,4,2,1087,0,Budget Guests
192.0,396.5,1,8,4,1091,0,Budget Guests
445.5,72.0,1,2,1,1088,0,Budget Guests
240.0,101.0,1,10,5,1091,0,Budget Guests
290.0,72.0,1,12,6,1092,0,Budget Guests
124.5,346.5,1,4,2,1088,0,Budget Guests
130.5,36.0,1,6,2,1088,0,Budget Guests
123.6,74.4,1,4,2,1088,0,Budget Guests
123.6,74.4,1,4,2,1088,0,Budget Guests
123.6,74.4,1,4,2,1088,0,Budget Guests
328.8,328.7,1,12,6,1092,0,Budget Guests
75.0,26.0,1,2,1,1087,0,Budget Guests
220.0,104.0,1,10,5,1091,0,Budget Guests
52.02,4.5,1,2,1,1086,0,Budget Guests
59.0,7.0,1,1,1,1086,0,Budget Guests
59.0,18.0,1,2,1,1086,0,Budget Guests
138.0,42.0,1,6,3,1088,0,Budget Guests
174.0,42.0,1,6,3,1088,0,Budget Guests
230.0,176.5,1,10,5,1090,0,Budget Guests
345.0,142.2,1,5,5,1089,0,Budget Guests
232.8,164.6,1,6,3,1087,0,Budget Guests
184.0,62.5,1,8,4,1088,0,Budget Guests
165.0,55.8,1,3,3,1087,0,Budget Guests
238.75,167.0,1,10,5,1088,0,Budget Guests
73.0,7.0,1,1,1,1084,0,Budget Guests
44.0,8.0,1,1,1,1084,0,Budget Guests
79.0,3.5,1,2,1,1084,0,Budget Guests
137.4,42.0,1,6,3,1086,0,Budget Guests
224.0,155.0,1,5,5,1088,0,Budget Guests
432.4,275.8,1,12,6,1089,1,Group Travelers
188.64,85.5,1,8,4,1087,0,Budget Guests
335.0,75.0,3,4,4,551,0,Budget Guests
174.0,144.0,1,9,3,1086,0,Budget Guests
207.0,21.0,1,1,1,1084,0,Budget Guests
204.0,42.0,1,6,3,1085,0,Budget Guests
58.0,7.0,1,1,1,1083,0,Budget Guests
392.7,120.0,1,12,4,1086,0,Budget Guests
73.0,16.0,1,1,1,1083,0,Budget Guests
230.0,146.6,1,10,5,1086,0,Budget Guests
134.0,28.0,1,4,2,1083,0,Budget Guests
1479.45,576.0,1,14,7,1088,1,Group Travelers
65.7,11.0,1,1,1,1082,0,Budget Guests
65.7,13.0,1,2,1,1082,0,Budget Guests
59.0,7.0,1,1,1,1082,0,Budget Guests
59.0,9.0,1,1,1,1082,0,Budget Guests
59.0,9.0,1,1,1,1082,0,Budget Guests
59.0,9.0,1,1,1,1082,0,Budget Guests
64.0,3.5,1,1,1,1082,0,Budget Guests
52.0,17.0,1,2,1,1082,0,Budget Guests
60.8,14.0,1,2,1,1082,0,Budget Guests
116.0,30.0,1,6,3,1084,0,Budget Guests
168.0,85.0,1,6,3,1083,0,Budget Guests
232.0,54.0,1,2,2,1082,0,Budget Guests
116.0,32.0,1,2,2,1082,0,Budget Guests
65.6,15.0,1,3,1,1080,0,Budget Guests
184.0,56.0,1,8,4,1083,0,Budget Guests
92.0,2.0,1,2,1,1080,0,Budget Guests
110.44,51.5,1,4,2,1081,1,Group Travelers
124.2,40.0,1,2,2,1081,0,Budget Guests
138.0,60.0,1,6,3,1082,0,Budget Guests
228.6,71.0,1,6,3,1082,0,Budget Guests
56.0,14.0,1,2,1,1080,0,Budget Guests
114.0,55.5,1,6,3,1082,1,Group Travelers
114.0,77.0,1,6,3,1082,1,Group Travelers
114.0,54.0,1,6,3,1082,1,Group Travelers
114.0,61.0,1,6,3,1082,1,Group Travelers
114.0,54.0,1,6,3,1082,1,Group Travelers
132.0,29.0,1,3,3,1082,1,Group Travelers
114.0,60.0,1,6,3,1082,1,Group Travelers
114.0,54.0,1,6,3,1082,1,Group Travelers
114.0,57.0,1,6,3,1082,1,Group Travelers
114.0,54.0,1,6,3,1082,1,Group Travelers
342.0,126.0,1,6,3,1082,1,Group Travelers
114.0,54.0,1,6,3,1082,1,Group Travelers
114.0,68.5,1,6,3,1082,1,Group Travelers
114.0,54.0,1,6,3,1082,1,Group Travelers
114.0,54.0,1,6,3,1082,0,Budget Guests
83.0,40.0,1,2,1,1080,0,Budget Guests
115.5,6.0,1,4,2,1080,1,Group Travelers
184.0,139.0,1,8,4,1082,0,Budget Guests
116.0,72.5,1,6,3,1081,0,Budget Guests
138.0,42.0,1,6,3,1081,0,Budget Guests
138.0,122.5,1,6,3,1081,0,Budget Guests
184.0,61.0,1,8,4,1082,0,Budget Guests
66.0,28.0,2,4,2,991,1,Group Travelers
78.0,48.3,1,2,1,1079,0,Budget Guests
314.0,97.0,1,8,4,1081,0,Budget Guests
138.0,42.0,1,6,3,1080,0,Budget Guests
355.0,81.0,7,12,11,785,1,Group Travelers
112.0,70.0,1,3,3,1080,0,Budget Guests
116.0,107.2,1,2,2,1078,0,Budget Guests
116.0,93.0,1,2,2,1078,0,Budget Guests
190.0,247.8,1,8,4,1080,0,Budget Guests
146.0,19.0,1,2,2,1078,0,Budget Guests
1123.0,425.5,11,11,11,404,0,Budget Guests
253.2,151.5,1,10,5,1081,0,Budget Guests
140.0,51.0,1,6,3,1079,0,Budget Guests
92.0,50.5,1,4,2,1078,0,Budget Guests
126.72,7.0,1,4,2,1077,1,Group Travelers
126.72,4.0,1,4,2,1077,1,Group Travelers
126.72,9.5,1,4,2,1077,1,Group Travelers
77.0,22.0,1,2,1,1076,1,Group Travelers
58.8,12.0,1,1,1,1076,0,Budget Guests
128.0,14.0,1,2,2,1077,0,Budget Guests
58.8,15.5,1,1,1,1076,0,Budget Guests
128.0,14.0,1,2,2,1077,0,Budget Guests
255.0,61.0,1,6,3,1078,1,Group Travelers
128.0,14.0,1,2,2,1077,0,Budget Guests
64.0,7.0,1,1,1,1076,0,Budget Guests
128.0,16.5,1,2,2,1077,0,Budget Guests
128.0,19.0,1,2,2,1077,0,Budget Guests
128.0,16.5,1,2,2,1077,0,Budget Guests
795.0,1350.0,8,13,10,113,1,Premium Guests
128.0,16.5,1,2,2,1077,0,Budget Guests
128.0,14.0,1,2,2,1077,0,Budget Guests
128.0,14.0,1,2,2,1077,0,Budget Guests
128.0,17.0,1,2,2,1077,0,Budget Guests
128.0,34.0,1,2,2,1077,0,Budget Guests
230.0,149.0,1,10,5,1079,0,Budget Guests
154.0,61.6,1,4,2,1076,0,Budget Guests
267.0,42.0,1,6,3,1077,0,Budget Guests
59.0,9.0,1,1,1,1075,0,Budget Guests
59.0,46.0,1,1,1,1075,0,Budget Guests
292.0,30.5,1,4,4,1078,0,Budget Guests
64.0,16.0,1,1,1,1075,1,Group Travelers
215.0,111.0,1,10,5,1079,1,Group Travelers
89.0,17.99,1,2,1,1075,1,Group Travelers
67.0,14.0,1,2,1,1075,0,Budget Guests
493.0,46.0,1,1,1,1075,0,Budget Guests
192.0,21.0,1,3,3,1077,0,Budget Guests
79.0,2.0,1,2,1,1075,0,Budget Guests
563.6,128.0,1,16,8,1081,1,Group Travelers
411.0,85.5,2,4,4,1075,0,Budget Guests
232.0,75.5,1,10,5,1078,0,Budget Guests
269.5,5.0,1,5,5,1078,0,Budget Guests
67.2,14.0,1,2,1,1073,0,Budget Guests
138.0,64.5,1,6,3,1075,0,Budget Guests
77.0,23.0,1,2,1,1073,0,Budget Guests
219.0,244.5,1,1,1,1073,0,Budget Guests
292.0,28.0,1,4,4,1076,1,Group Travelers
382.0,110.0,1,16,8,1080,0,Budget Guests
73.0,7.0,1,1,1,1073,0,Budget Guests
77.0,14.0,1,2,1,1073,0,Budget Guests
73.0,14.0,1,2,1,1073,0,Budget Guests
96.0,92.0,3,8,4,101,1,Premium Guests
73.0,25.5,1,2,1,1073,1,Group Travelers
105.2,28.0,1,4,2,1074,0,Budget Guests
308.0,78.3,1,8,4,1076,1,Group Travelers
146.0,52.5,2,3,2,1008,0,Budget Guests
59.0,7.0,1,1,1,1072,0,Budget Guests
73.0,23.0,1,2,1,1072,0,Budget Guests
138.0,126.5,1,6,3,1074,0,Budget Guests
138.0,42.0,1,6,3,1074,0,Budget Guests
138.0,82.0,1,6,3,1074,0,Budget Guests
387.0,23.5,1,10,5,1076,0,Budget Guests
231.0,134.49,1,6,3,1074,1,Group Travelers
50.0,30.3,1,2,1,1071,0,Budget Guests
34.0,9.5,1,1,1,1071,1,Group Travelers
1132.0,181.5,5,22,10,96,1,Premium Guests
219.0,30.0,2,3,3,1015,0,Budget Guests
50.0,16.5,1,2,1,1071,0,Budget Guests
50.0,14.0,1,2,1,1071,0,Budget Guests
52.0,7.0,1,1,1,1071,0,Budget Guests
52.0,7.0,1,1,1,1071,0,Budget Guests
285.0,70.0,1,10,5,1075,0,Budget Guests
138.0,42.0,1,6,3,1073,0,Budget Guests
150.0,42.0,1,2,1,1071,0,Budget Guests
52.0,7.0,1,1,1,1071,0,Budget Guests
50.0,14.0,1,2,1,1071,0,Budget Guests
79.0,11.0,1,2,1,1071,0,Budget Guests
52.0,7.0,1,1,1,1071,0,Budget Guests
67.0,33.0,1,2,1,1071,0,Budget Guests
300.0,128.0,1,4,2,1071,0,Budget Guests
176.0,28.0,1,4,2,1071,0,Budget Guests
224.0,96.7,1,8,4,1073,0,Budget Guests
300.0,84.0,1,4,2,1071,0,Budget Guests
300.0,93.99,1,4,2,1071,0,Budget Guests
300.0,96.5,1,4,2,1071,0,Budget Guests
444.0,126.0,1,6,2,1071,0,Budget Guests
312.0,42.0,1,2,2,1071,0,Budget Guests
444.0,126.0,1,6,2,1071,0,Budget Guests
444.0,133.5,1,6,2,1071,0,Budget Guests
300.0,90.5,1,4,2,1071,0,Budget Guests
300.0,86.5,1,4,2,1071,0,Budget Guests
814.0,233.0,1,9,3,1072,0,Budget Guests
312.0,42.0,1,2,2,1071,0,Budget Guests
444.0,126.0,1,6,2,1071,0,Budget Guests
312.0,42.0,1,2,2,1071,0,Budget Guests
450.0,160.0,1,6,3,1072,0,Budget Guests
157.2,42.0,1,6,3,1072,0,Budget Guests
73.0,7.0,1,1,1,1070,0,Budget Guests
73.0,7.0,1,1,1,1070,0,Budget Guests
146.0,46.6,1,2,2,1071,1,Group Travelers
77.0,14.0,1,2,1,1070,0,Budget Guests
163.8,32.0,2,2,2,991,0,Budget Guests
177.0,27.0,1,3,3,1072,0,Budget Guests
166.19,134.5,1,3,3,1072,1,Group Travelers
230.0,70.0,1,10,5,1074,0,Budget Guests
138.0,87.0,1,6,3,1072,1,Group Travelers
300.0,92.5,1,4,2,1071,0,Budget Guests
164.97,51.0,1,6,3,1072,1,Group Travelers
156.0,21.0,1,1,1,1070,0,Budget Guests
300.0,84.0,1,4,2,1071,0,Budget Guests
300.0,84.0,1,4,2,1071,0,Budget Guests
300.0,84.0,1,4,2,1071,0,Budget Guests
73.0,7.0,1,1,1,1070,0,Budget Guests
388.0,120.0,1,12,4,1073,0,Budget Guests
146.0,16.5,1,2,2,1070,0,Budget Guests
666.0,302.5,1,9,3,1071,0,Budget Guests
450.0,161.0,1,6,3,1071,0,Budget Guests
219.0,57.5,1,3,3,1071,0,Budget Guests
146.0,16.5,1,2,2,1070,0,Budget Guests
368.0,95.6,2,5,5,671,1,Group Travelers
219.0,78.5,2,3,3,740,0,Budget Guests
330.8,122.0,1,8,4,1072,1,Group Travelers
132.0,76.0,1,6,3,1071,0,Budget Guests
73.0,31.5,1,1,1,1069,1,Group Travelers
154.0,8.0,1,1,1,1068,0,Budget Guests
74.0,8.0,1,1,1,1068,0,Budget Guests
154.0,8.0,1,1,1,1068,0,Budget Guests
234.0,8.0,1,1,1,1068,0,Budget Guests
154.0,6.0,1,1,1,1068,0,Budget Guests
600.0,168.0,1,8,4,1071,0,Budget Guests
74.0,64.5,1,1,1,1068,0,Budget Guests
230.0,97.5,1,10,5,1072,0,Budget Guests
296.0,28.0,1,2,2,1069,0,Budget Guests
148.0,14.0,1,2,2,1069,0,Budget Guests
148.0,14.0,1,2,2,1069,0,Budget Guests
296.0,28.0,1,2,2,1069,0,Budget Guests
74.0,7.0,1,1,1,1068,0,Budget Guests
227.2,111.5,1,4,4,1071,0,Budget Guests
148.0,16.5,1,2,2,1069,0,Budget Guests
146.0,39.0,1,2,2,1069,0,Budget Guests
73.0,44.5,1,1,1,1068,0,Budget Guests
296.0,46.0,1,2,2,1069,0,Budget Guests
296.0,28.0,1,2,2,1069,0,Budget Guests
150.0,37.0,2,4,2,24,1,Premium Guests
202.0,63.0,1,6,2,1069,0,Budget Guests
202.0,36.0,1,6,2,1069,0,Budget Guests
296.0,28.0,1,2,2,1069,0,Budget Guests
251.0,70.0,2,6,3,209,1,Premium Guests
60.83,2.0,1,2,1,1068,1,Group Travelers
290.0,60.0,1,4,2,1069,0,Budget Guests
692.7,246.0,2,3,3,1067,0,Budget Guests
692.7,223.5,2,3,3,1067,0,Budget Guests
692.7,316.0,2,3,3,1067,0,Budget Guests
1695.9,376.0,2,3,3,1067,0,Budget Guests
931.5,339.0,2,3,3,1067,0,Budget Guests
125.4,285.5,1,2,2,1069,0,Budget Guests
74.0,9.5,1,1,1,1068,0,Budget Guests
280.0,195.0,1,10,5,1072,0,Budget Guests
216.0,44.0,1,4,4,1070,0,Budget Guests
350.0,70.0,1,10,5,1071,0,Budget Guests
370.0,33.0,1,3,3,1069,0,Budget Guests
148.0,14.0,1,2,2,1068,0,Budget Guests
111.0,27.0,2,4,2,943,1,Group Travelers
370.0,37.5,1,3,3,1069,0,Budget Guests
298.0,48.0,1,8,2,1068,0,Budget Guests
355.0,115.0,2,6,3,273,1,Premium Guests
146.0,49.0,1,4,2,1068,1,Group Travelers
370.0,80.0,1,3,3,1069,0,Budget Guests
231.0,90.0,1,6,3,1069,0,Budget Guests
112.0,12.0,1,2,2,1068,0,Budget Guests
92.0,37.0,1,4,2,1067,0,Budget Guests
135.0,47.0,1,4,2,1067,1,Group Travelers
177.0,77.0,3,3,3,167,0,Budget Guests
25.0,17.0,1,3,1,1066,0,Budget Guests
174.0,44.0,1,8,4,1069,0,Budget Guests
60.6,17.0,1,3,1,1066,0,Budget Guests
690.0,97.5,1,10,10,1075,1,Group Travelers
237.0,43.0,1,6,3,1068,1,Group Travelers
146.0,83.0,1,4,2,1067,1,Group Travelers
438.0,76.0,1,4,2,1067,1,Group Travelers
205.0,46.5,1,1,1,1066,0,Budget Guests
690.0,85.0,1,10,10,1075,0,Budget Guests
86.0,55.0,1,4,2,1067,0,Budget Guests
690.0,80.5,1,10,10,1075,0,Budget Guests
46.0,83.0,1,4,2,1067,1,Group Travelers
135.9,28.0,1,4,2,1067,1,Group Travelers
690.0,168.5,1,10,10,1075,0,Budget Guests
117.0,21.0,1,1,1,1066,0,Budget Guests
601.0,121.0,1,12,3,1068,0,Budget Guests
151.11,59.0,1,6,3,1067,1,Group Travelers
151.11,77.5,1,6,3,1067,1,Group Travelers
201.0,75.5,1,6,3,1067,0,Budget Guests
146.0,26.0,1,4,2,1066,1,Group Travelers
146.0,33.0,1,4,2,1066,1,Group Travelers
168.0,105.1,1,6,3,1067,0,Budget Guests
268.0,92.0,1,8,4,1068,0,Budget Guests
231.0,40.0,1,6,3,1067,0,Budget Guests
204.0,44.5,1,6,3,1067,0,Budget Guests
168.0,30.0,1,6,3,1066,0,Budget Guests
146.0,34.0,1,2,2,1065,0,Budget Guests
327.22,129.3,2,4,4,930,1,Group Travelers
118.0,14.0,1,2,2,1065,0,Budget Guests
232.0,176.5,1,8,4,1067,0,Budget Guests
148.26,23.0,1,5,1,1064,1,Group Travelers
92.0,28.0,1,4,2,1065,1,Group Travelers
151.92,42.0,1,6,3,1066,0,Budget Guests
168.0,30.0,1,6,3,1065,0,Budget Guests
138.0,132.0,1,6,3,1065,1,Group Travelers
158.0,183.49,1,4,2,1064,0,Budget Guests
73.0,7.0,1,1,1,1063,0,Budget Guests
249.0,21.0,1,1,1,1063,0,Budget Guests
83.0,75.0,1,1,1,1063,0,Budget Guests
350.0,76.5,1,14,7,1069,0,Budget Guests
207.0,36.0,1,3,3,1065,0,Budget Guests
59.0,7.0,1,1,1,1063,0,Budget Guests
79.0,11.0,1,2,1,1062,0,Budget Guests
112.0,37.0,1,4,2,1063,0,Budget Guests
180.66,30.0,1,3,3,1064,1,Group Travelers
128.0,18.0,2,2,2,1034,0,Budget Guests
73.0,7.0,1,1,1,1062,0,Budget Guests
158.0,33.5,1,4,2,1063,0,Budget Guests
168.0,44.0,1,4,4,1065,0,Budget Guests
219.0,32.5,1,3,3,1064,0,Budget Guests
168.0,42.5,1,6,3,1063,0,Budget Guests
158.8,38.2,1,4,2,1062,0,Budget Guests
118.0,30.5,1,2,2,1062,0,Budget Guests
158.0,16.5,1,2,2,1062,0,Budget Guests
173.1,18.3,1,3,3,1063,0,Budget Guests
224.0,40.0,1,8,4,1064,0,Budget Guests
224.0,40.0,1,8,4,1064,0,Budget Guests
224.0,60.0,1,6,2,1062,0,Budget Guests
170.0,61.7,1,2,2,1062,1,Group Travelers
53.2,21.8,1,2,1,1061,1,Group Travelers
54.0,42.0,2,6,4,1062,0,Budget Guests
126.0,39.0,1,2,1,1061,0,Budget Guests
73.0,9.5,1,1,1,1060,0,Budget Guests
128.0,14.0,1,2,2,1061,0,Budget Guests
126.0,46.0,1,4,2,1061,0,Budget Guests
116.14,28.0,1,4,2,1061,1,Group Travelers
126.0,46.0,1,4,2,1061,0,Budget Guests
73.0,7.0,1,1,1,1060,0,Budget Guests
126.0,46.0,1,4,2,1061,0,Budget Guests
126.0,46.0,1,4,2,1061,0,Budget Guests
378.0,199.5,1,4,2,769,1,Group Travelers
126.0,51.0,1,4,2,1061,0,Budget Guests
126.0,28.0,1,4,2,1061,0,Budget Guests
290.0,301.0,1,12,6,1065,0,Budget Guests
128.0,193.24,1,2,2,1061,0,Budget Guests
219.0,59.0,1,3,3,1062,1,Group Travelers
295.12,72.48,1,8,4,1062,0,Budget Guests
158.0,14.5,1,2,2,1060,0,Budget Guests
316.0,49.5,1,2,2,1060,0,Budget Guests
316.0,26.0,1,2,2,1060,0,Budget Guests
79.0,7.0,1,1,1,1059,0,Budget Guests
790.0,64.0,1,4,4,1062,0,Budget Guests
94.0,7.0,1,1,1,1059,0,Budget Guests
138.0,113.0,1,6,3,1061,0,Budget Guests
168.0,30.0,1,6,3,1061,0,Budget Guests
178.0,16.0,1,2,2,1060,0,Budget Guests
237.0,123.0,1,6,3,1061,0,Budget Guests
227.0,28.5,2,4,2,1010,1,Group Travelers
1660.0,345.5,1,8,4,1062,0,Budget Guests
790.0,772.0,1,4,4,1062,0,Budget Guests
490.0,80.0,1,6,3,1061,0,Budget Guests
158.0,21.5,1,2,2,1060,0,Budget Guests
632.0,92.8,1,4,4,1062,0,Budget Guests
100.0,26.0,1,3,1,1059,0,Budget Guests
158.0,53.0,1,4,2,1060,0,Budget Guests
135.0,4.0,1,4,2,1060,0,Budget Guests
60.8,23.0,1,2,1,1059,0,Budget Guests
172.8,42.0,1,6,3,1061,1,Group Travelers
144.0,220.5,1,6,3,1061,0,Budget Guests
429.0,236.0,1,4,2,1060,0,Budget Guests
376.0,44.5,1,4,4,1062,0,Budget Guests
308.0,64.0,1,8,4,1061,0,Budget Guests
470.0,33.0,1,3,3,1060,0,Budget Guests
237.0,0.0,1,2,1,1058,0,Budget Guests
79.0,11.5,1,2,1,1058,0,Budget Guests
230.0,70.0,1,10,5,1062,0,Budget Guests
168.0,37.5,1,6,3,1060,0,Budget Guests
230.0,116.0,1,10,5,1062,0,Budget Guests
138.0,42.0,1,6,3,1060,0,Budget Guests
109.0,21.0,1,3,1,1058,0,Budget Guests
285.0,70.0,1,10,5,1062,0,Budget Guests
170.94,65.0,1,3,3,1060,1,Group Travelers
126.0,28.0,1,4,2,1059,0,Budget Guests
378.0,91.5,1,4,2,1059,0,Budget Guests
266.9,40.6,1,10,5,1062,0,Budget Guests
415.0,115.5,1,6,3,1060,0,Budget Guests
150.66,44.5,1,6,3,1060,0,Budget Guests
632.0,52.0,1,4,4,1061,0,Budget Guests
174.0,87.5,1,6,3,1060,0,Budget Guests
207.0,59.5,1,8,4,1061,0,Budget Guests
187.6,74.4,1,4,2,1059,1,Group Travelers
94.0,26.0,1,3,1,1057,0,Budget Guests
116.0,37.5,1,6,3,1059,0,Budget Guests
73.0,7.0,1,1,1,1057,0,Budget Guests
54.0,7.0,1,1,1,1057,0,Budget Guests
213.0,15.0,1,5,1,1057,0,Budget Guests
251.5,190.0,1,12,3,1059,0,Budget Guests
334.5,95.0,1,9,3,1059,1,Group Travelers
86.0,42.5,1,4,2,1058,0,Budget Guests
86.0,39.5,1,4,2,1058,0,Budget Guests
411.6,216.4,1,12,3,1059,0,Budget Guests
284.55,154.8,1,4,4,1060,1,Group Travelers
239.0,34.0,1,6,2,1058,0,Budget Guests
454.5,448.5,1,6,2,1058,0,Budget Guests
116.14,48.5,1,4,2,1058,1,Group Travelers
156.0,45.0,1,6,3,1058,0,Budget Guests
216.0,63.0,1,9,3,1058,0,Budget Guests
180.0,51.0,1,9,3,1058,0,Budget Guests
156.0,69.0,1,6,3,1058,0,Budget Guests
58.07,23.0,1,2,1,1056,1,Group Travelers
156.6,38.4,1,6,3,1058,0,Budget Guests
112.0,26.58,1,3,1,1056,0,Budget Guests
184.5,21.0,1,3,3,1058,1,Group Travelers
553.5,63.0,1,3,3,1058,1,Group Travelers
129.0,36.0,1,6,3,1058,0,Budget Guests
155.88,42.0,1,6,2,1057,0,Budget Guests
196.36,8.0,1,8,4,1059,0,Budget Guests
73.0,7.0,1,1,1,1056,0,Budget Guests
158.0,72.0,1,4,2,1057,0,Budget Guests
180.0,42.0,1,6,3,1058,0,Budget Guests
176.0,460.14,1,4,2,1057,0,Budget Guests
144.0,124.5,1,6,3,1058,0,Budget Guests
214.88,17.0,1,8,4,1059,0,Budget Guests
192.0,72.0,1,8,4,1059,0,Budget Guests
192.0,208.0,1,8,4,1059,0,Budget Guests
192.0,130.0,1,8,4,1059,0,Budget Guests
192.0,206.0,1,8,4,1059,0,Budget Guests
192.0,156.0,1,8,4,1059,0,Budget Guests
192.0,77.5,1,8,4,1059,0,Budget Guests
192.0,114.0,1,8,4,1059,0,Budget Guests
349.4,134.6,2,6,3,341,1,Premium Guests
250.0,68.6,2,3,3,824,0,Budget Guests
192.0,166.0,1,8,4,1059,0,Budget Guests
192.0,72.0,1,8,4,1059,0,Budget Guests
192.0,72.0,1,8,4,1059,0,Budget Guests
192.0,77.0,1,8,4,1059,0,Budget Guests
192.0,72.0,1,8,4,1059,0,Budget Guests
192.0,75.5,1,8,4,1059,0,Budget Guests
192.0,113.0,1,8,4,1059,0,Budget Guests
192.0,72.0,1,8,4,1059,0,Budget Guests
385.0,70.0,1,2,1,1056,0,Budget Guests
176.0,38.5,1,4,4,1059,0,Budget Guests
192.0,174.5,1,8,4,1059,0,Budget Guests
192.0,117.0,1,8,4,1059,0,Budget Guests
192.0,149.0,1,8,4,1059,0,Budget Guests
192.0,85.0,1,8,4,1059,0,Budget Guests
192.0,72.0,1,8,4,1059,0,Budget Guests
192.0,72.0,1,8,4,1059,0,Budget Guests
192.0,88.5,1,8,4,1059,0,Budget Guests
192.0,188.0,1,8,4,1059,0,Budget Guests
276.0,119.0,1,12,4,1059,0,Budget Guests
276.0,122.0,1,12,4,1059,0,Budget Guests
192.0,96.0,1,8,4,1059,0,Budget Guests
192.0,72.0,1,8,4,1059,0,Budget Guests
192.0,79.0,1,8,4,1059,0,Budget Guests
192.0,82.0,1,8,4,1059,0,Budget Guests
176.0,66.5,1,4,4,1059,0,Budget Guests
176.0,36.0,1,4,4,1059,0,Budget Guests
73.0,7.0,1,1,1,1056,0,Budget Guests
155.88,44.5,1,6,2,1057,0,Budget Guests
274.0,83.0,1,8,2,1057,1,Group Travelers
202.56,56.0,1,8,4,1058,0,Budget Guests
140.0,37.0,1,6,3,1057,0,Budget Guests
202.56,56.0,1,8,4,1058,0,Budget Guests
168.0,9.0,1,6,3,1057,0,Budget Guests
192.0,63.0,1,9,3,1057,0,Budget Guests
112.44,14.0,1,2,2,1056,1,Group Travelers
111.0,28.0,1,4,2,1056,1,Group Travelers
73.0,25.0,1,1,1,1055,0,Budget Guests
129.0,135.0,1,6,3,1057,0,Budget Guests
612.0,738.0,1,8,4,1058,0,Budget Guests
204.0,59.0,1,8,4,1058,0,Budget Guests
612.0,1189.5,1,8,4,1058,0,Budget Guests
204.0,56.0,1,8,4,1058,0,Budget Guests
240.88,64.0,1,4,4,1058,1,Group Travelers
300.8,60.0,1,12,4,1058,0,Budget Guests
77.0,14.0,1,2,1,1055,0,Budget Guests
232.28,105.5,1,8,4,1058,1,Group Travelers
115.4,30.5,1,4,2,1056,0,Budget Guests
285.9,141.8,2,3,2,951,0,Budget Guests
73.0,7.0,1,1,1,1055,0,Budget Guests
192.0,28.5,1,1,1,1055,0,Budget Guests
73.0,7.0,1,1,1,1054,0,Budget Guests
168.0,64.0,1,6,3,1056,0,Budget Guests
227.52,8.0,1,12,4,1057,0,Budget Guests
548.0,240.0,1,16,4,1057,1,Group Travelers
240.3,78.0,1,9,3,1056,1,Group Travelers
60.22,7.0,1,1,1,1054,1,Group Travelers
